L1,L2,C1,C2,Omega_1,Omega_2,Omega_3
4.361378e-09,9.352037e-08,1.801010e-09,1.310694e-09,3.568043e+08,1.160485e+08,9.032256e+07
2.395114e-07,2.523045e-09,4.105857e-07,1.435518e-08,3.188856e+06,1.725915e+07,1.661626e+08
1.440393e-07,8.216336e-07,1.741530e-07,1.144081e-07,6.313848e+06,3.872666e+06,3.261614e+06
5.944621e-08,1.362228e-07,2.566713e-07,1.509996e-09,8.095604e+06,5.834784e+07,6.972479e+07
6.827138e-09,7.442887e-08,1.146499e-07,3.029258e-08,3.574323e+07,2.266288e+07,2.106013e+07
4.739583e-07,2.018876e-07,2.052155e-08,4.955200e-09,1.013969e+07,1.925363e+07,3.161656e+07
1.510987e-09,7.163680e-09,9.986717e-08,2.748536e-09,8.140634e+07,2.075957e+08,2.253623e+08
1.099178e-09,2.405615e-08,1.530948e-07,2.771779e-07,7.708783e+07,2.007693e+07,1.224638e+07
1.441447e-09,4.383211e-09,9.073200e-09,1.107004e-07,2.765161e+08,1.430838e+08,4.539721e+07
5.945013e-07,1.783254e-09,3.893148e-07,3.188375e-07,2.078611e+06,3.093153e+06,4.193809e+07
1.971222e-08,9.190625e-09,7.976977e-09,7.159439e-09,7.974677e+07,9.575966e+07,1.232787e+08
1.169228e-08,3.387441e-08,8.411188e-09,4.252760e-07,1.008374e+08,5.158227e+07,8.331605e+06
1.275198e-08,2.364915e-07,7.522494e-09,3.273238e-08,1.021010e+08,2.561106e+07,1.136589e+07
1.349238e-07,1.277363e-09,6.472345e-08,2.116365e-07,1.070101e+07,1.217085e+07,6.082015e+07
1.658240e-08,2.630211e-08,1.214390e-07,4.325931e-07,2.228421e+07,1.568189e+07,9.374862e+06
3.522619e-07,7.486896e-09,2.116562e-08,1.245493e-08,1.158115e+07,1.882854e+07,1.035567e+08
1.389276e-08,1.978295e-09,6.874849e-08,2.099572e-07,3.235744e+07,3.487972e+07,4.906695e+07
2.194962e-09,4.298623e-07,7.791527e-09,3.733896e-08,2.418105e+08,1.894837e+07,7.893221e+06
8.316530e-07,3.011727e-07,4.482050e-09,4.026892e-09,1.637912e+07,2.040013e+07,2.871489e+07
9.486594e-07,2.160740e-08,1.170020e-09,1.541775e-08,3.001569e+07,3.078516e+07,5.478835e+07
8.354794e-07,4.495172e-09,8.548570e-09,5.553374e-07,1.183274e+07,1.189152e+07,2.001467e+07
6.729623e-08,4.899484e-07,7.776399e-08,1.285702e-08,1.382342e+07,1.275358e+07,1.259954e+07
2.875391e-09,6.975885e-07,3.945944e-07,8.040119e-08,2.968767e+07,4.623227e+06,4.222495e+06
1.081931e-07,1.343695e-08,1.265352e-07,2.068531e-08,8.546622e+06,2.150438e+07,5.998169e+07
2.719245e-08,1.847251e-09,1.034561e-09,7.423884e-09,1.885375e+08,1.947401e+08,2.700359e+08
1.932527e-07,2.580348e-09,5.830439e-08,7.783619e-09,9.420774e+06,2.726948e+07,2.231362e+08
1.189099e-07,1.600613e-07,1.640025e-07,2.280991e-08,7.160869e+06,1.337938e+07,1.654989e+07
5.017343e-08,2.207370e-07,6.065507e-07,2.511531e-07,5.732308e+06,4.558826e+06,4.247107e+06
2.944829e-07,2.117008e-07,2.392090e-08,3.129890e-07,1.191465e+07,9.428650e+06,3.884850e+06
5.262383e-09,7.385726e-07,5.171969e-07,5.584827e-07,1.916818e+07,2.237538e+06,1.557036e+06
5.153195e-07,1.300432e-08,6.624326e-07,7.254458e-08,1.711555e+06,5.380387e+06,3.255770e+07
6.562390e-08,1.825753e-08,5.419223e-09,2.367642e-08,5.302742e+07,5.199416e+07,4.809733e+07
8.484201e-08,6.132403e-07,4.629645e-09,4.689307e-08,5.045691e+07,1.843817e+07,5.896989e+06
7.000475e-09,1.377539e-08,4.044332e-07,2.072158e-07,1.879372e+07,1.874290e+07,1.871702e+07
6.586198e-07,2.089921e-08,9.956618e-07,8.868245e-08,1.234885e+06,4.251166e+06,2.322824e+07
3.500760e-07,4.805158e-08,1.737308e-07,4.498288e-09,4.054903e+06,2.393404e+07,6.801779e+07
2.094266e-07,2.056895e-09,3.266975e-07,2.339003e-08,3.823060e+06,1.471844e+07,1.441712e+08
1.157171e-08,6.284395e-07,6.224099e-08,3.565780e-07,3.726172e+07,5.430050e+06,2.112472e+06
3.607814e-07,1.958251e-09,2.093347e-09,1.567092e-07,3.638793e+07,3.653115e+07,5.708455e+07
4.198385e-07,3.554802e-09,2.447734e-08,4.164418e-08,9.864537e+06,1.237771e+07,8.218928e+07
7.189616e-08,9.404472e-08,5.584035e-08,9.992218e-09,1.578240e+07,2.666482e+07,3.262134e+07
6.760262e-09,1.275994e-07,4.693195e-07,1.801113e-08,1.775350e+07,2.071441e+07,2.085956e+07
2.739623e-08,1.087990e-09,3.851639e-07,7.189769e-07,9.734908e+06,1.183123e+07,3.575445e+07
1.293776e-07,4.657418e-08,3.141214e-09,1.131866e-08,4.960458e+07,4.807720e+07,4.355418e+07
1.375933e-08,1.483120e-08,2.796240e-08,2.072849e-08,5.098168e+07,5.420530e+07,5.703324e+07
2.798571e-09,5.725336e-09,3.423396e-09,1.045303e-09,3.230749e+08,3.827556e+08,4.087695e+08
3.311448e-08,5.757399e-08,2.966866e-07,6.308661e-09,1.008886e+07,4.224977e+07,5.247087e+07
1.314037e-09,1.922479e-07,4.177092e-09,7.926259e-08,4.268341e+08,3.608321e+07,8.100933e+06
3.058359e-09,5.921421e-08,1.868110e-09,1.131291e-07,4.183643e+08,9.347745e+07,1.221799e+07
1.401271e-09,4.330559e-07,7.315110e-07,5.145116e-08,3.123406e+07,6.919726e+06,6.699316e+06
1.262794e-08,5.757819e-09,1.160528e-09,1.333983e-09,2.612197e+08,2.960390e+08,3.608244e+08
2.650234e-07,5.931202e-08,7.814122e-09,3.134129e-08,2.197444e+07,2.220241e+07,2.319371e+07
7.800024e-08,1.619255e-09,7.156933e-09,4.942705e-07,4.232418e+07,4.219379e+07,3.534761e+07
5.599057e-07,2.486565e-08,1.822527e-09,2.478183e-08,3.130441e+07,3.173801e+07,4.028408e+07
4.619634e-09,8.443750e-08,7.197341e-08,2.144537e-09,5.484161e+07,7.343016e+07,7.431312e+07
6.446290e-07,1.005980e-09,5.062893e-07,1.224969e-07,1.750434e+06,3.962744e+06,9.008296e+07
2.638412e-07,7.280957e-07,2.871415e-09,1.754994e-08,3.633128e+07,2.021224e+07,8.846427e+06
4.590342e-09,5.919298e-07,4.552002e-08,6.136893e-09,6.917932e+07,1.760663e+07,1.659169e+07
3.095802e-08,2.125809e-08,5.628077e-07,6.036062e-09,7.575885e+06,5.662880e+07,8.827974e+07
3.002245e-09,8.604805e-08,2.291310e-09,4.767447e-08,3.812721e+08,7.166941e+07,1.561301e+07
2.404024e-07,1.933772e-08,3.504960e-08,3.607747e-08,1.089404e+07,1.471595e+07,3.785990e+07
1.760123e-08,6.614331e-09,1.516423e-07,7.013838e-07,1.935612e+07,1.819893e+07,1.468180e+07
4.810092e-09,4.704205e-08,7.233440e-09,1.459977e-08,1.695317e+08,6.314369e+07,3.815785e+07
1.832800e-08,3.000672e-09,5.949654e-09,1.066840e-08,9.576275e+07,1.107931e+08,1.767425e+08
3.775544e-09,3.031377e-07,5.321144e-07,1.736271e-08,2.231042e+07,1.392053e+07,1.378387e+07
1.717174e-08,6.151888e-07,1.061287e-07,1.217219e-09,2.342482e+07,3.625014e+07,3.654361e+07
7.817318e-07,2.761973e-09,1.364559e-07,1.666902e-07,3.061787e+06,4.121735e+06,4.660530e+07
5.210351e-08,1.452691e-07,3.308872e-09,2.054397e-09,7.615993e+07,6.322505e+07,5.788568e+07
1.519699e-07,4.861885e-09,8.316802e-07,5.401237e-07,2.812827e+06,4.412697e+06,1.951421e+07
1.373561e-09,8.080353e-07,5.653762e-07,1.957872e-07,3.588453e+07,2.914701e+06,2.514159e+06
9.919451e-09,8.229934e-08,2.289697e-07,1.197499e-09,2.098298e+07,9.540813e+07,1.007312e+08
1.003310e-07,6.033911e-08,1.445800e-08,4.605367e-08,2.625599e+07,2.378296e+07,1.897005e+07
1.198593e-09,3.333732e-08,6.547026e-07,1.124988e-07,3.569785e+07,1.736693e+07,1.632904e+07
9.088712e-09,2.409229e-09,1.281226e-08,6.964588e-08,9.266933e+07,8.964916e+07,7.719928e+07
1.697246e-07,2.033850e-08,6.848722e-07,8.345848e-07,2.933072e+06,3.739859e+06,7.675475e+06
1.338672e-09,7.795714e-07,9.939532e-08,7.224609e-08,8.669220e+07,5.532487e+06,4.213712e+06
5.181161e-09,3.446746e-07,4.815015e-09,1.471462e-08,2.002109e+08,2.806915e+07,1.404174e+07
1.394198e-09,6.399394e-08,6.057283e-08,4.312178e-08,1.088175e+08,2.464004e+07,1.903629e+07
1.451400e-07,8.791627e-07,2.418947e-07,7.088743e-07,5.336951e+06,2.326620e+06,1.266720e+06
6.907044e-09,1.934683e-09,3.369044e-07,1.798631e-08,2.073006e+07,8.138687e+07,1.695212e+08
4.859286e-08,1.561884e-08,3.914558e-09,1.611426e-08,7.250575e+07,7.031922e+07,6.303337e+07
1.064878e-09,7.594055e-09,2.805722e-07,4.823049e-07,5.785325e+07,2.551596e+07,1.652351e+07
4.331833e-08,1.273248e-09,1.488359e-09,1.928431e-08,1.245404e+08,1.273983e+08,2.018094e+08
1.622830e-08,1.529503e-07,4.477302e-08,2.342164e-07,3.709841e+07,1.254020e+07,5.283433e+06
7.142814e-07,1.739558e-08,9.523882e-08,3.960170e-07,3.834055e+06,4.219201e+06,1.204824e+07
1.311109e-09,3.922261e-08,5.216874e-09,1.437075e-07,3.823626e+08,7.000511e+07,1.331963e+07
1.795374e-07,1.289800e-09,8.997463e-07,6.885421e-08,2.488069e+06,9.298548e+06,1.061142e+08
3.764680e-08,1.414881e-09,3.548497e-07,2.988112e-07,8.651945e+06,1.256262e+07,4.863418e+07
4.140153e-08,5.157229e-08,1.855381e-07,6.823265e-08,1.140973e+07,1.468344e+07,1.685760e+07
3.259619e-08,1.520145e-09,1.531628e-09,5.114811e-09,1.415272e+08,1.576964e+08,3.586267e+08
2.809447e-07,1.042726e-07,1.208201e-07,1.859073e-08,5.427753e+06,1.269339e+07,2.271259e+07
5.167863e-09,2.689172e-09,7.013434e-08,2.643776e-07,5.252658e+07,4.791801e+07,3.750407e+07
1.066582e-07,6.252834e-07,6.166215e-07,9.602806e-08,3.899362e+06,4.055005e+06,4.080961e+06
2.533486e-08,6.494730e-08,3.023437e-07,1.133638e-07,1.142590e+07,1.159058e+07,1.165419e+07
1.300172e-09,1.158949e-09,4.054142e-09,4.660815e-07,4.355622e+08,3.180836e+08,4.302659e+07
2.124947e-07,7.918108e-09,1.794542e-07,1.604387e-08,5.120934e+06,1.755179e+07,8.872269e+07
3.110599e-08,2.880362e-09,1.737738e-09,1.052147e-09,1.360147e+08,2.118900e+08,5.744314e+08
3.277447e-07,1.461002e-08,3.717216e-08,4.715078e-08,9.059898e+06,1.185445e+07,3.810046e+07
7.918374e-09,7.563401e-09,5.375442e-09,1.902702e-08,1.532763e+08,1.241406e+08,8.335969e+07
9.151738e-07,4.439040e-08,1.076656e-08,8.860962e-07,1.007418e+07,9.897991e+06,5.042141e+06
2.822791e-08,1.623590e-07,7.559468e-08,2.164512e-07,2.164786e+07,9.677283e+06,5.334354e+06
5.620704e-08,2.351133e-07,2.955647e-07,9.936723e-08,7.758510e+06,6.794036e+06,6.542441e+06
4.396239e-08,1.558733e-07,5.880484e-07,8.197332e-07,6.219462e+06,3.822859e+06,2.797550e+06
8.152727e-08,3.347163e-09,9.706287e-09,1.198761e-08,3.554856e+07,4.686919e+07,1.578684e+08
2.973877e-07,6.237349e-09,1.819234e-07,2.885598e-09,4.299265e+06,3.405105e+07,2.357122e+08
1.624296e-07,1.607797e-08,3.660882e-07,1.685477e-09,4.100856e+06,5.778402e+07,1.920981e+08
1.795782e-09,6.698030e-09,1.413843e-07,3.732110e-08,6.275851e+07,6.314511e+07,6.324836e+07
4.872250e-07,7.560641e-08,3.925335e-09,8.727188e-07,2.286635e+07,2.132293e+07,3.892992e+06
1.171033e-07,8.575908e-07,2.040213e-07,8.358594e-08,6.469604e+06,4.159694e+06,3.735023e+06
5.517146e-09,3.190866e-07,1.839929e-07,4.895713e-07,3.138645e+07,4.799591e+06,2.530100e+06
2.337449e-08,8.702647e-07,3.685410e-08,1.302869e-07,3.407109e+07,6.241186e+06,2.969778e+06
8.001577e-09,2.481704e-08,7.169543e-07,8.871647e-09,1.320281e+07,5.896689e+07,6.739425e+07
7.732051e-07,4.673761e-08,3.479112e-07,1.942332e-08,1.928051e+06,8.142226e+06,3.318983e+07
1.092071e-08,1.376163e-07,9.656963e-09,1.168804e-08,9.737650e+07,3.568122e+07,2.493413e+07
9.361315e-09,3.281859e-07,2.356998e-07,2.801348e-07,2.128884e+07,4.810883e+06,3.298045e+06
3.322295e-08,2.637913e-07,5.291682e-09,9.520690e-08,7.541957e+07,2.591554e+07,6.310090e+06
3.593556e-07,1.085526e-08,1.561293e-07,8.740060e-09,4.221779e+06,1.806533e+07,1.026651e+08
2.445560e-09,6.117129e-07,1.907845e-08,1.070327e-08,1.463994e+08,1.541008e+07,1.235856e+07
2.824202e-07,5.235391e-09,1.638773e-09,7.407147e-07,4.648284e+07,4.610882e+07,1.605831e+07
3.148839e-08,3.714673e-07,8.621264e-09,2.596836e-09,6.069310e+07,3.526333e+07,3.219715e+07
4.681741e-08,1.553439e-07,3.648546e-07,1.495777e-07,7.651320e+06,6.828444e+06,6.560237e+06
4.378768e-08,1.570349e-08,6.077947e-08,5.139248e-08,1.938410e+07,2.456901e+07,3.520077e+07
2.578487e-08,4.134006e-09,7.780966e-08,3.785471e-09,2.232548e+07,9.622386e+07,2.527868e+08
7.206899e-09,2.281879e-09,2.010482e-08,9.311604e-07,8.307602e+07,7.317847e+07,2.169409e+07
1.913077e-09,1.894102e-07,2.517955e-08,6.122158e-08,1.440820e+08,1.711589e+07,9.286370e+06
4.347042e-09,4.352786e-09,5.808346e-08,6.932083e-08,6.293277e+07,6.030851e+07,5.756844e+07
7.384905e-08,5.502480e-07,4.822818e-07,1.453452e-08,5.298795e+06,1.065666e+07,1.118202e+07
1.333746e-08,3.717957e-09,2.020075e-09,5.811183e-09,1.926548e+08,1.977738e+08,2.151372e+08
6.049329e-08,1.543585e-09,7.672182e-08,4.804004e-08,1.467868e+07,2.335903e+07,1.161269e+08
4.413802e-07,3.343837e-08,3.542619e-08,4.613035e-09,7.997078e+06,2.271556e+07,8.051635e+07
3.023919e-07,1.533441e-07,2.291932e-08,2.502185e-09,1.201197e+07,3.118771e+07,5.105130e+07
1.839743e-07,1.692140e-07,1.259228e-09,2.565378e-09,6.570057e+07,5.789782e+07,4.799611e+07
6.158999e-08,5.561263e-08,1.427012e-09,1.113834e-07,1.066673e+08,7.781832e+07,1.270583e+07
2.670710e-08,2.112759e-08,1.250829e-08,2.188817e-09,5.471265e+07,1.059353e+08,1.470518e+08
3.164394e-08,7.040314e-09,4.016993e-08,3.768459e-09,2.804815e+07,8.662087e+07,1.941431e+08
9.109701e-09,1.064964e-08,8.875644e-09,3.285177e-07,1.112111e+08,7.652489e+07,1.690648e+07
1.504358e-07,1.433279e-08,5.937986e-07,7.231969e-07,3.345837e+06,4.314267e+06,9.822146e+06
1.873397e-07,2.912119e-08,1.120240e-07,1.477422e-07,6.902867e+06,8.515179e+06,1.524555e+07
2.210419e-08,2.339670e-07,4.253887e-08,1.567605e-09,3.261142e+07,5.082291e+07,5.221609e+07
1.442651e-09,7.598893e-07,7.540286e-07,2.522853e-08,3.031974e+07,7.335226e+06,7.222356e+06
2.444279e-08,4.249913e-08,2.437298e-07,5.862446e-08,1.295598e+07,1.777932e+07,2.003413e+07
3.534016e-09,2.974132e-09,5.735558e-09,1.484273e-09,2.221150e+08,3.609858e+08,4.759518e+08
6.668918e-09,1.605460e-09,4.500377e-08,8.481706e-08,5.772286e+07,6.411187e+07,8.569562e+07
9.456943e-07,2.443666e-08,2.747724e-07,3.280053e-08,1.961725e+06,5.931054e+06,3.532146e+07
2.114941e-08,2.030745e-08,2.281037e-07,2.758126e-08,1.439742e+07,3.130986e+07,4.225374e+07
3.274068e-08,1.367729e-08,2.933446e-09,3.258850e-09,1.020392e+08,1.181304e+08,1.497848e+08
1.205484e-08,7.091417e-08,3.287427e-09,5.006741e-08,1.588514e+08,6.250623e+07,1.678247e+07
5.426454e-08,5.883508e-07,5.458662e-07,4.735905e-07,5.810304e+06,2.477218e+06,1.894438e+06
4.307098e-07,8.091939e-08,3.236867e-08,3.725356e-09,8.469255e+06,2.418765e+07,5.759567e+07
2.416762e-08,2.507772e-08,3.004221e-08,6.945310e-08,3.711224e+07,3.111767e+07,2.396129e+07
3.016613e-09,6.921820e-07,1.249679e-08,2.413238e-08,1.628700e+08,1.321782e+07,7.737307e+06
1.334069e-09,3.411256e-09,6.041861e-07,1.145245e-09,3.522293e+07,4.293673e+08,5.059336e+08
3.456285e-09,5.165305e-07,1.729040e-07,3.642986e-07,4.090653e+07,4.049875e+06,2.305278e+06
4.290869e-09,1.063826e-09,5.488361e-08,1.175410e-09,6.516374e+07,4.028463e+08,8.942729e+08
5.879669e-08,6.310022e-08,1.519260e-09,8.145680e-08,1.058053e+08,7.416523e+07,1.394829e+07
2.099931e-09,5.763940e-07,1.779309e-07,4.063332e-08,5.173350e+07,7.228918e+06,6.534301e+06
2.185033e-08,3.803680e-07,3.402967e-09,3.531342e-08,1.159691e+08,2.830204e+07,8.628357e+06
9.024260e-09,5.110706e-09,3.301915e-08,6.852833e-09,5.793103e+07,1.116525e+08,1.689758e+08
1.737376e-09,1.134888e-09,3.079617e-08,8.373416e-07,1.367114e+08,1.082636e+08,3.243936e+07
3.445038e-09,1.000315e-07,5.891038e-07,1.597580e-07,2.219765e+07,8.769052e+06,7.910433e+06
2.375209e-08,1.025345e-08,5.852640e-08,7.028605e-09,2.682089e+07,6.845697e+07,1.177960e+08
1.124474e-08,1.382225e-09,7.327514e-08,8.602148e-07,3.483750e+07,3.424708e+07,2.900061e+07
2.069091e-09,1.990297e-09,3.125996e-07,4.208761e-08,3.932023e+07,8.149316e+07,1.092607e+08
3.896526e-09,3.564701e-09,3.746076e-07,1.602604e-07,2.617417e+07,3.455546e+07,4.183842e+07
1.475203e-08,1.462235e-07,6.431420e-09,8.204861e-07,1.026646e+08,3.120055e+07,2.887060e+06
3.049811e-09,1.594743e-09,5.097730e-09,2.460679e-09,2.536151e+08,3.601864e+08,5.048090e+08
2.621007e-09,3.323904e-09,3.114331e-09,2.068861e-09,3.500125e+08,3.678561e+08,3.813380e+08
3.386210e-07,1.079743e-08,3.084343e-09,4.101587e-08,3.094295e+07,3.158567e+07,4.751861e+07
1.291012e-08,1.289036e-08,1.856365e-09,7.496445e-09,2.042694e+08,1.613979e+08,1.017278e+08
3.955313e-09,2.994623e-09,3.954069e-08,1.894593e-09,7.996271e+07,2.821076e+08,4.198276e+08
7.897999e-08,4.146683e-08,1.833532e-07,2.487568e-07,8.309927e+06,8.868860e+06,9.846052e+06
1.345318e-09,5.909363e-08,4.624038e-08,1.891193e-07,1.267876e+08,2.110226e+07,9.459360e+06
8.080035e-08,5.298656e-07,1.205474e-07,1.762013e-09,1.013245e+07,3.070751e+07,3.272748e+07
2.453592e-07,1.873965e-08,3.320241e-09,1.743543e-08,3.503596e+07,3.684546e+07,5.532264e+07
1.540966e-07,1.104453e-09,2.156726e-09,2.872305e-09,5.485371e+07,7.232394e+07,5.614501e+08
1.544414e-07,3.578019e-07,3.632153e-07,3.332949e-08,4.222173e+06,7.996714e+06,9.157235e+06
3.618756e-08,4.926489e-07,4.202162e-07,1.031685e-09,8.109311e+06,4.286454e+07,4.435654e+07
6.968652e-08,3.525034e-07,2.030849e-07,4.992545e-08,8.405951e+06,7.688036e+06,7.538021e+06
1.586354e-08,3.967267e-07,2.539056e-09,3.133252e-08,1.575665e+08,3.212361e+07,8.969259e+06
3.665006e-08,4.762729e-07,7.419613e-07,7.638181e-08,6.064179e+06,5.305863e+06,5.242967e+06
1.997598e-08,1.150023e-08,1.465232e-07,4.356177e-07,1.848386e+07,1.702225e+07,1.412843e+07
1.477716e-08,3.493411e-07,9.530976e-09,8.883481e-07,8.426279e+07,1.706583e+07,1.795079e+06
3.034759e-07,2.319256e-08,6.525624e-07,2.205210e-07,2.247123e+06,4.309613e+06,1.398301e+07
6.545363e-08,3.955656e-09,1.983247e-09,2.415792e-07,8.776973e+07,8.558118e+07,3.234901e+07
1.107071e-09,1.282953e-07,8.581511e-08,1.582534e-07,1.025960e+08,1.178491e+07,7.018077e+06
1.205150e-09,4.012244e-09,2.653282e-09,2.532627e-08,5.592266e+08,2.824986e+08,9.920206e+07
3.301985e-09,1.141143e-09,2.664859e-08,5.780860e-08,1.066045e+08,1.110812e+08,1.231215e+08
1.402114e-08,1.452348e-08,3.998518e-08,2.356262e-07,4.223367e+07,3.201291e+07,1.709436e+07
4.070219e-07,1.195516e-08,3.424473e-07,3.746885e-09,2.678516e+06,2.537656e+07,1.494126e+08
3.818746e-09,2.524122e-07,1.152507e-08,7.583559e-09,1.507363e+08,2.921061e+07,2.285643e+07
4.129009e-09,2.730116e-07,9.673881e-08,2.643106e-09,5.003532e+07,3.744950e+07,3.722650e+07
1.853817e-07,5.262323e-08,7.652267e-08,1.816914e-08,8.395982e+06,1.691613e+07,3.234030e+07
3.579472e-07,1.172916e-07,4.302752e-07,3.838855e-08,2.548105e+06,7.726818e+06,1.490272e+07
1.258262e-07,4.687043e-07,5.098625e-08,8.253847e-07,1.248498e+07,5.918370e+06,1.607764e+06
5.430085e-09,3.637837e-07,5.398718e-09,2.752716e-08,1.846934e+08,2.449648e+07,9.993041e+06
6.095645e-09,3.076286e-08,9.994171e-09,3.244449e-07,1.281200e+08,5.289880e+07,1.000959e+07
4.524200e-08,6.216756e-09,1.742059e-09,5.743198e-09,1.126413e+08,1.205772e+08,1.673560e+08
9.008792e-08,2.796913e-07,2.412533e-09,5.401612e-08,6.783129e+07,3.422002e+07,8.135773e+06
1.673785e-09,6.987179e-09,1.227464e-09,1.689273e-07,6.976631e+08,3.078114e+08,2.910711e+07
3.062523e-09,1.471998e-09,6.339422e-07,8.886507e-08,2.269528e+07,5.319309e+07,8.743411e+07
3.383979e-09,1.328157e-07,4.088824e-09,6.574394e-07,2.688357e+08,4.250686e+07,3.384133e+06
1.885967e-07,1.309336e-09,2.723425e-07,3.331636e-07,4.412403e+06,5.927934e+06,4.787908e+07
2.915490e-08,4.259742e-09,2.612192e-08,1.812245e-08,3.623612e+07,5.288708e+07,1.138151e+08
7.294654e-08,8.053234e-08,8.609141e-08,5.059515e-09,1.261879e+07,3.692512e+07,4.954050e+07
8.646111e-08,2.183214e-08,2.675120e-09,2.453827e-07,6.575336e+07,5.907206e+07,1.366249e+07
3.127735e-08,2.786003e-09,8.174924e-07,5.063290e-07,6.253787e+06,9.689753e+06,2.662520e+07
1.869369e-07,7.337093e-08,5.295870e-08,3.819064e-08,1.005041e+07,1.315788e+07,1.889120e+07
6.913973e-07,5.779059e-07,5.920534e-08,9.705255e-09,4.942603e+06,9.720227e+06,1.335267e+07
4.247771e-09,3.404420e-08,7.848390e-09,1.665242e-08,1.731925e+08,6.996928e+07,4.199907e+07
9.831663e-07,4.073613e-08,6.012364e-07,1.320611e-09,1.300660e+06,2.722448e+07,1.363398e+08
4.112218e-08,1.732086e-08,1.024370e-09,3.402983e-08,1.540755e+08,1.311733e+08,4.118939e+07
1.416815e-09,3.650058e-09,5.081201e-08,1.989996e-08,1.178583e+08,1.174809e+08,1.173340e+08
8.038072e-07,5.234945e-08,1.522480e-09,4.896547e-09,2.858566e+07,3.171299e+07,6.245957e+07
4.266620e-08,1.423244e-09,9.612921e-08,1.351940e-07,1.561458e+07,2.009259e+07,7.209109e+07
4.593313e-08,2.977451e-07,2.213031e-08,2.183734e-09,3.136485e+07,3.826123e+07,3.921731e+07
1.097945e-07,2.265961e-07,6.868258e-07,4.060632e-07,3.641552e+06,3.413076e+06,3.296681e+06
1.247447e-07,1.564303e-07,7.068351e-07,9.659516e-08,3.367673e+06,6.469177e+06,8.135082e+06
9.639253e-07,9.815146e-07,5.941742e-08,1.736221e-09,4.178510e+06,1.745592e+07,2.422418e+07
6.780941e-07,4.581234e-07,8.725022e-07,2.028232e-09,1.300085e+06,2.085521e+07,3.280574e+07
3.081911e-08,1.403809e-09,3.529946e-09,1.777315e-08,9.587512e+07,1.026532e+08,2.001999e+08
9.825821e-08,1.850240e-08,9.826936e-08,9.711125e-07,1.017669e+07,9.796578e+06,7.460212e+06
1.422182e-08,1.716965e-09,5.913119e-09,2.851862e-09,1.090471e+08,1.805824e+08,4.519132e+08
1.087262e-07,8.203921e-09,4.404161e-08,7.462556e-08,1.445111e+07,1.757222e+07,4.041527e+07
3.145949e-09,2.560361e-07,8.981363e-09,1.677407e-09,1.881278e+08,5.224692e+07,4.825365e+07
2.252617e-08,1.538925e-09,8.402206e-07,1.841705e-09,7.268749e+06,1.503736e+08,5.939929e+08
6.343980e-09,1.229163e-08,2.354262e-09,7.177195e-09,2.587568e+08,1.739815e+08,1.064677e+08
8.614844e-08,1.766013e-09,4.723222e-08,1.343370e-08,1.567679e+07,3.297808e+07,2.053077e+08
2.022654e-08,8.282996e-09,7.588324e-09,3.146154e-07,8.071723e+07,6.880298e+07,1.958918e+07
1.800929e-09,1.019257e-07,6.622838e-09,3.953112e-08,2.895540e+08,4.122567e+07,1.575392e+07
1.678983e-08,1.014446e-08,2.910264e-08,5.577934e-08,4.523876e+07,4.406078e+07,4.203866e+07
1.773350e-08,6.299900e-08,5.928479e-09,1.381636e-08,9.752842e+07,5.464296e+07,3.389506e+07
2.323868e-09,8.736091e-07,1.134379e-09,8.624664e-08,6.159070e+08,3.193177e+07,3.643094e+06
5.398592e-09,2.054498e-09,1.013002e-09,1.956048e-08,4.276167e+08,3.732423e+08,1.577457e+08
1.575596e-09,1.910895e-09,2.593887e-08,1.556612e-08,1.564235e+08,1.717079e+08,1.833544e+08
1.781348e-08,1.017645e-07,7.189154e-09,2.992387e-09,8.836630e+07,6.291198e+07,5.730506e+07
4.347931e-07,2.470160e-08,3.795134e-07,8.776978e-07,2.461757e+06,2.866011e+06,6.791488e+06
1.525981e-07,1.792487e-08,2.942185e-09,5.807973e-07,4.719441e+07,4.475802e+07,9.800760e+06
2.240076e-08,8.592292e-09,4.430645e-07,6.737904e-08,1.003772e+07,2.348799e+07,4.156072e+07
3.797500e-07,4.139580e-07,2.536715e-07,1.065946e-09,3.221924e+06,3.445184e+07,4.760517e+07
6.317626e-09,6.001711e-07,1.388436e-09,5.832519e-07,3.376448e+08,3.450182e+07,1.690186e+06
5.226190e-08,8.858094e-08,3.234326e-09,7.910276e-09,7.691579e+07,5.561311e+07,3.777757e+07
1.073648e-07,5.717275e-08,3.243070e-09,7.861215e-09,5.359089e+07,5.145053e+07,4.716943e+07
1.038334e-07,2.886486e-08,3.187955e-08,7.355339e-07,1.738102e+07,1.570452e+07,6.862999e+06
3.563740e-09,7.451361e-09,1.833522e-09,1.049165e-08,3.912046e+08,2.411778e+08,1.130994e+08
2.729470e-09,4.723953e-07,5.256705e-07,4.243547e-09,2.640001e+07,2.236030e+07,2.233483e+07
1.628896e-07,3.753571e-08,9.591475e-08,5.835251e-09,8.000380e+06,3.011747e+07,6.756906e+07
1.739285e-09,8.964465e-09,3.573745e-09,2.423321e-08,4.011002e+08,1.731974e+08,6.784727e+07
3.270200e-09,1.067835e-09,3.542473e-07,5.211228e-07,2.938052e+07,3.306176e+07,4.239141e+07
4.917532e-09,1.022131e-08,2.694440e-08,5.870166e-07,8.687446e+07,5.063661e+07,1.290986e+07
