L1,L2,C1,C2,Omega_1,Omega_2,Omega_3
1.516177e-08,5.903093e-08,4.433538e-08,4.795979e-07,3.857001e+07,1.822399e+07,5.943216e+06
4.992904e-08,2.990234e-08,4.511402e-08,6.301461e-09,2.107015e+07,4.759745e+07,7.284953e+07
2.900128e-08,1.214902e-08,3.875005e-08,1.618752e-08,2.983014e+07,4.613408e+07,7.130814e+07
5.352836e-08,5.626074e-07,5.968741e-09,3.988553e-08,5.594569e+07,1.768083e+07,6.675589e+06
5.848958e-08,2.954069e-08,2.146124e-07,8.846531e-07,8.925516e+06,8.110010e+06,6.185904e+06
4.921636e-08,4.048958e-07,1.014229e-08,1.251568e-09,4.475868e+07,4.445888e+07,4.442230e+07
5.073618e-07,9.467261e-09,3.846138e-08,3.345751e-08,7.158609e+06,1.039893e+07,5.618767e+07
1.909932e-09,1.235596e-08,3.867191e-09,7.141763e-08,3.679537e+08,1.382305e+08,3.366349e+07
2.034476e-09,5.211790e-08,1.587186e-09,2.467912e-08,5.564931e+08,1.112787e+08,2.788314e+07
7.558943e-07,8.951783e-07,9.932261e-09,4.560075e-07,1.154105e+07,7.893539e+06,1.565162e+06
4.101328e-09,2.825138e-07,3.739339e-07,5.662680e-08,2.553526e+07,8.422853e+06,7.906225e+06
1.662882e-07,1.011847e-08,8.421224e-09,1.213401e-08,2.672278e+07,3.376866e+07,9.024859e+07
4.373283e-08,4.661085e-08,7.322840e-09,1.169058e-09,5.588001e+07,1.047842e+08,1.354685e+08
8.359183e-09,3.662068e-09,3.661706e-08,2.532474e-07,5.715791e+07,5.099275e+07,3.283706e+07
4.569467e-08,2.397297e-09,8.149956e-09,3.971063e-07,5.181907e+07,5.102671e+07,3.241049e+07
3.198172e-07,1.496205e-07,8.354868e-08,6.335743e-07,6.117575e+06,5.372040e+06,3.247922e+06
1.310812e-08,5.415944e-07,6.059847e-08,1.885595e-07,3.548126e+07,6.269780e+06,3.129239e+06
8.923595e-08,7.968321e-09,3.724677e-09,3.662806e-08,5.485115e+07,5.516232e+07,5.853419e+07
1.148120e-07,1.745220e-08,7.875184e-08,2.392202e-08,1.051662e+07,2.029923e+07,4.894136e+07
2.233558e-09,2.681318e-09,2.900548e-08,6.772414e-08,1.242400e+08,1.000948e+08,7.420858e+07
4.750263e-07,1.126321e-09,5.884322e-07,2.534249e-09,1.891442e+06,2.884932e+07,5.918945e+08
4.748619e-08,1.190844e-09,6.406195e-08,1.272833e-08,1.813077e+07,4.398507e+07,2.568543e+08
1.390956e-08,2.734259e-07,2.114329e-08,3.555394e-07,5.831188e+07,1.320575e+07,3.207275e+06
1.330927e-09,7.608903e-09,6.256779e-08,7.178874e-08,1.095841e+08,5.784438e+07,4.278690e+07
1.436039e-07,1.079175e-07,4.472761e-07,1.468523e-07,3.945745e+06,5.996868e+06,7.943532e+06
1.190747e-09,6.930205e-07,3.629624e-08,4.151041e-07,1.521105e+08,6.569401e+06,1.864440e+06
2.605850e-07,5.669006e-07,3.793984e-07,3.867309e-09,3.180369e+06,1.776714e+07,2.135709e+07
5.245849e-07,2.194060e-09,3.001416e-07,1.359036e-08,2.520165e+06,1.208333e+07,1.831303e+08
4.160154e-08,3.440920e-07,3.199036e-07,2.337185e-08,8.668335e+06,1.091048e+07,1.115106e+07
9.643409e-09,1.308833e-08,4.070518e-09,1.151341e-09,1.596099e+08,2.213958e+08,2.576059e+08
8.045157e-08,5.406126e-07,6.067090e-07,1.211080e-08,4.526292e+06,1.164494e+07,1.235864e+07
9.131513e-09,9.073420e-08,6.885038e-09,8.094644e-08,1.261175e+08,3.972509e+07,1.166852e+07
1.106977e-09,1.371758e-09,7.476312e-09,1.449038e-09,3.476057e+08,5.765194e+08,7.092859e+08
3.356855e-08,1.783952e-07,5.020050e-09,1.676446e-09,7.703350e+07,6.126948e+07,5.782473e+07
1.114538e-07,4.520953e-09,1.361391e-09,7.267730e-08,8.118226e+07,8.032613e+07,5.516779e+07
9.735205e-09,2.353215e-08,4.485477e-07,9.615223e-09,1.513293e+07,5.650889e+07,6.647977e+07
1.062324e-07,1.383683e-09,5.136820e-09,2.765663e-07,4.280794e+07,4.292501e+07,5.111895e+07
1.493549e-09,6.463165e-08,1.467214e-08,1.489459e-09,2.136208e+08,1.057542e+08,1.019209e+08
1.530329e-08,5.558778e-07,5.109758e-07,1.491922e-08,1.130856e+07,1.098979e+07,1.098088e+07
1.797300e-09,7.063857e-09,1.012842e-09,2.342927e-09,7.411718e+08,3.994851e+08,2.458101e+08
2.104867e-08,3.529528e-09,3.683369e-07,3.505560e-09,1.135704e+07,1.082438e+08,2.842909e+08
3.842639e-07,1.397177e-07,1.130553e-09,1.354902e-07,4.797774e+07,4.125732e+07,7.268090e+06
6.393868e-07,2.344790e-08,2.201757e-09,9.227591e-07,2.665223e+07,2.620778e+07,6.798355e+06
8.173358e-08,1.633339e-09,9.452171e-08,5.720300e-07,1.137716e+07,1.216032e+07,3.271542e+07
2.998864e-07,2.191423e-07,8.259518e-07,2.514981e-07,2.009298e+06,3.161245e+06,4.259607e+06
2.463256e-08,5.010222e-07,3.552370e-09,4.079562e-09,1.069021e+08,3.165199e+07,2.211896e+07
1.549072e-09,1.744552e-07,2.783591e-07,8.546312e-07,4.815722e+07,5.201868e+06,2.589814e+06
2.713286e-09,8.454387e-09,2.291655e-08,2.171204e-07,1.268170e+08,6.572533e+07,2.334042e+07
4.301134e-08,2.069420e-09,5.494638e-08,8.675085e-08,2.057022e+07,2.567903e+07,7.463435e+07
8.305744e-08,5.112197e-07,4.889523e-09,5.814197e-09,4.962237e+07,2.517067e+07,1.834220e+07
9.096428e-09,4.856083e-07,4.846211e-08,5.255245e-07,4.762812e+07,6.749634e+06,1.979522e+06
1.541672e-09,2.149134e-09,7.054345e-07,7.412751e-07,3.032325e+07,2.737865e+07,2.505408e+07
1.028825e-08,9.757852e-09,3.719280e-07,1.219268e-09,1.616590e+07,2.026032e+08,2.899168e+08
7.512851e-07,2.793694e-08,5.539909e-08,4.433800e-08,4.901695e+06,7.218690e+06,2.841336e+07
3.143848e-07,1.401068e-07,1.472083e-07,8.182362e-08,4.648395e+06,6.468142e+06,9.339661e+06
2.203585e-08,4.349978e-07,5.371452e-09,3.048671e-07,9.191561e+07,2.035976e+07,2.746004e+06
8.933774e-09,5.673958e-08,8.257261e-08,4.567469e-09,3.681837e+07,5.931418e+07,6.211824e+07
6.808243e-08,8.467257e-07,1.758871e-07,5.609526e-08,9.138302e+06,5.069701e+06,4.588445e+06
3.141920e-09,2.052355e-09,6.269536e-09,2.183431e-07,2.253122e+08,1.777326e+08,4.723937e+07
2.984868e-09,5.118015e-07,4.647728e-08,1.015124e-07,8.490183e+07,7.805887e+06,4.387222e+06
3.437873e-07,1.388944e-09,1.298961e-09,1.066630e-07,4.732134e+07,4.751273e+07,8.215816e+07
3.520498e-08,1.048285e-08,1.062725e-07,1.278760e-08,1.634886e+07,4.379029e+07,8.637056e+07
2.184187e-07,1.018028e-09,1.734915e-08,3.328686e-08,1.624486e+07,1.998939e+07,1.717844e+08
6.203372e-09,1.190821e-07,2.641701e-07,5.109431e-07,2.470269e+07,6.770240e+06,4.054063e+06
3.004513e-08,1.065045e-08,8.473151e-07,4.073489e-07,6.267444e+06,9.451144e+06,1.518213e+07
6.621737e-09,2.901680e-07,1.873187e-08,1.331139e-07,8.978907e+07,1.432434e+07,5.088194e+06
3.419031e-09,3.355283e-09,1.663467e-07,1.644307e-08,4.193159e+07,9.932185e+07,1.346307e+08
3.694887e-09,1.777919e-09,2.649400e-08,4.369521e-07,1.010708e+08,8.552713e+07,3.587791e+07
4.846450e-07,2.482582e-09,1.074607e-08,3.000368e-07,1.385681e+07,1.406679e+07,3.664046e+07
3.956445e-09,2.913001e-08,7.554714e-09,6.603756e-07,1.829104e+08,6.361154e+07,7.209982e+06
5.217142e-08,2.727622e-09,1.023108e-09,5.512854e-08,1.368746e+08,1.346635e+08,8.154919e+07
1.248944e-07,5.431989e-08,1.997887e-08,6.511082e-07,2.001903e+07,1.696645e+07,5.317334e+06
2.081236e-07,4.478460e-09,9.702647e-08,3.217722e-07,7.037108e+06,7.943274e+06,2.634277e+07
1.759533e-09,1.119603e-07,1.990432e-07,3.934513e-07,5.343523e+07,8.156519e+06,4.764556e+06
2.370176e-08,8.647420e-08,1.025771e-08,9.024155e-08,6.413343e+07,3.139131e+07,1.132018e+07
5.406834e-09,4.681221e-07,2.806517e-08,1.074344e-09,8.117918e+07,4.517647e+07,4.459115e+07
2.171500e-07,8.128687e-07,1.414268e-07,7.217755e-09,5.706296e+06,1.189009e+07,1.305536e+07
2.288645e-07,2.071618e-09,4.087378e-08,1.734977e-09,1.033923e+07,5.100752e+07,5.274707e+08
6.589455e-07,3.438976e-09,1.400765e-09,9.032146e-09,3.291491e+07,3.528333e+07,1.794279e+08
4.361689e-08,3.029647e-07,1.786263e-07,1.873672e-08,1.132922e+07,1.304400e+07,1.327264e+07
1.753304e-08,4.448694e-09,4.492869e-09,2.647988e-07,1.126703e+08,1.014754e+08,2.913572e+07
2.526365e-09,8.467336e-08,4.360453e-07,2.388530e-09,3.012910e+07,6.948056e+07,7.031714e+07
8.682524e-09,3.205352e-09,6.919981e-08,1.063132e-07,4.079665e+07,4.479778e+07,5.417121e+07
2.117925e-07,1.060739e-09,4.059227e-07,4.442342e-07,3.410539e+06,4.706323e+06,4.606698e+07
3.840505e-09,1.643597e-07,1.224875e-07,1.960311e-08,4.610627e+07,1.875690e+07,1.761732e+07
6.751084e-09,7.080850e-08,5.022406e-07,6.137027e-07,1.717344e+07,6.832323e+06,4.797095e+06
2.915663e-09,2.101653e-08,1.106532e-07,6.882284e-08,5.567360e+07,3.138078e+07,2.629379e+07
1.041121e-07,1.314967e-09,6.033035e-09,1.679031e-08,3.990079e+07,4.622919e+07,2.128204e+08
8.552758e-09,5.102616e-07,1.608337e-08,1.066996e-08,8.526255e+07,1.733457e+07,1.355258e+07
1.503185e-08,9.105454e-09,1.157288e-09,7.174912e-07,2.397580e+08,1.893585e+08,1.237203e+07
4.477300e-08,2.877385e-07,6.819954e-08,3.103473e-08,1.809678e+07,1.187443e+07,1.058223e+07
3.497995e-08,1.992451e-08,7.403672e-07,6.105538e-07,6.213937e+06,7.377779e+06,9.066595e+06
1.919350e-08,2.669439e-08,1.219986e-08,4.720736e-08,6.534998e+07,4.741200e+07,2.816989e+07
6.350067e-08,1.668296e-09,4.883126e-08,7.899183e-09,1.795816e+07,4.750591e+07,2.754688e+08
6.401982e-08,6.502944e-09,1.114458e-08,5.845760e-07,3.743785e+07,3.600843e+07,1.621902e+07
7.141367e-07,1.365422e-08,2.761464e-07,1.918525e-08,2.251851e+06,8.751819e+06,6.178496e+07
2.048018e-07,1.822623e-07,5.809620e-08,2.217021e-09,9.167676e+06,3.478212e+07,4.974697e+07
2.371827e-07,3.842926e-09,5.250892e-09,9.904928e-09,2.833622e+07,3.477090e+07,1.620852e+08
6.137917e-08,1.131330e-09,2.501764e-07,1.381876e-08,8.069866e+06,3.495134e+07,2.529128e+08
1.394316e-09,1.481845e-09,2.440503e-08,3.225305e-08,1.714272e+08,1.581974e+08,1.446482e+08
5.722085e-07,1.931790e-07,4.583449e-08,2.340770e-07,6.174853e+06,5.838403e+06,4.702628e+06
9.164819e-09,2.342826e-07,3.606364e-09,3.958770e-08,1.739415e+08,3.525287e+07,1.038364e+07
2.914039e-07,1.106748e-07,8.105137e-08,6.286535e-09,6.506870e+06,2.064715e+07,3.791142e+07
2.914739e-08,4.874215e-09,8.897216e-09,1.603136e-07,6.209736e+07,5.905062e+07,3.577359e+07
6.740284e-08,7.017744e-09,6.808274e-07,8.752300e-09,4.668124e+06,3.943357e+07,1.275969e+08
2.530384e-07,5.493325e-09,3.506888e-08,5.613398e-08,1.061563e+07,1.338670e+07,5.694682e+07
1.014536e-07,1.595615e-07,1.566114e-08,2.816062e-08,2.508734e+07,1.951099e+07,1.491814e+07
2.424961e-09,8.789298e-09,4.705141e-07,5.769503e-07,2.960474e+07,1.854936e+07,1.404280e+07
5.742933e-08,1.210103e-09,6.837329e-09,9.692609e-08,5.046495e+07,5.167300e+07,9.233546e+07
1.260820e-07,1.576591e-07,3.172419e-09,4.094824e-08,5.000094e+07,3.459768e+07,1.244580e+07
8.406715e-08,3.758597e-08,1.874429e-09,3.794460e-07,7.966220e+07,6.638560e+07,8.373599e+06
9.753304e-08,4.290588e-08,5.187773e-09,4.647499e-07,4.445633e+07,3.725429e+07,7.081609e+06
9.138486e-08,2.304361e-07,6.162789e-08,2.771600e-08,1.332521e+07,1.274886e+07,1.251294e+07
1.118705e-08,1.004571e-09,3.329654e-07,2.401060e-09,1.638486e+07,1.854933e+08,6.438848e+08
1.331363e-07,7.099027e-07,7.958238e-08,1.298349e-08,9.715009e+06,1.030855e+07,1.041609e+07
1.026896e-08,3.671764e-08,6.599662e-07,5.119864e-07,1.214719e+07,8.591678e+06,7.293457e+06
5.210249e-08,6.362738e-07,3.569031e-09,7.842684e-09,7.333235e+07,2.433633e+07,1.415617e+07
8.047205e-07,6.741275e-07,1.534011e-09,6.684432e-09,2.846186e+07,2.328019e+07,1.489693e+07
5.689525e-09,1.853924e-07,4.613221e-08,3.809719e-09,6.172483e+07,3.856330e+07,3.762769e+07
3.708243e-09,8.420893e-07,8.459645e-09,1.967816e-08,1.785418e+08,1.413655e+07,7.768348e+06
4.815988e-09,8.340548e-08,1.909473e-09,2.245555e-09,3.297619e+08,1.048048e+08,7.307030e+07
3.488055e-09,1.104986e-07,2.121275e-09,7.548860e-07,3.676291e+08,6.439969e+07,3.462429e+06
3.586837e-08,2.032802e-08,1.191968e-09,4.973366e-07,1.529368e+08,1.223301e+08,9.945515e+06
2.237573e-08,8.301983e-09,7.825465e-07,4.534700e-08,7.557119e+06,2.757696e+07,5.153886e+07
1.186146e-07,1.391979e-07,2.507061e-08,1.047961e-09,1.833785e+07,6.209658e+07,8.279633e+07
5.913018e-07,8.171054e-07,5.790553e-07,5.247970e-08,1.708974e+06,3.841306e+06,4.829090e+06
6.341370e-07,4.952659e-07,6.867805e-09,5.086546e-07,1.515303e+07,1.143086e+07,1.992367e+06
3.199379e-09,1.154306e-08,2.078102e-07,1.043312e-09,3.878232e+07,2.556206e+08,2.881592e+08
7.286318e-08,5.373916e-08,9.240261e-09,1.012018e-08,3.853930e+07,4.043901e+07,4.288056e+07
5.231725e-07,9.742588e-09,8.240615e-07,1.048029e-07,1.522992e+06,4.492424e+06,3.129509e+07
3.750873e-07,6.512917e-07,5.649472e-09,7.837958e-08,2.172351e+07,1.359739e+07,4.425993e+06
7.405131e-09,4.369798e-09,1.909860e-07,2.469212e-07,2.659089e+07,2.808225e+07,3.044319e+07
2.924023e-08,5.647595e-07,4.682818e-08,3.792394e-09,2.702439e+07,2.190585e+07,2.160785e+07
3.610114e-08,7.223398e-09,1.593937e-08,5.935758e-07,4.168732e+07,3.856129e+07,1.527183e+07
1.512822e-09,9.895731e-08,1.702616e-07,7.859890e-08,6.230855e+07,1.360482e+07,1.133882e+07
4.151376e-09,1.133841e-09,9.243653e-07,1.423621e-07,1.614292e+07,3.916303e+07,7.870942e+07
9.145079e-07,6.786749e-08,6.199952e-09,1.235619e-09,1.328043e+07,3.143272e+07,1.092010e+08
5.444096e-08,6.011466e-09,1.392715e-09,3.161704e-07,1.148434e+08,1.092236e+08,2.293767e+07
7.434236e-07,1.304367e-07,1.148297e-09,4.606348e-09,3.422589e+07,3.528441e+07,4.079639e+07
6.003950e-07,9.745700e-08,1.200494e-08,4.474790e-09,1.177881e+07,2.096656e+07,4.788585e+07
1.331602e-08,4.814383e-08,1.213980e-09,4.087659e-09,2.487180e+08,1.318458e+08,7.128405e+07
1.174110e-07,1.076376e-07,3.822867e-07,2.411217e-07,4.720098e+06,5.481955e+06,6.207259e+06
3.022981e-09,2.040742e-08,2.016362e-08,7.991687e-08,1.280849e+08,5.148507e+07,2.476205e+07
1.838246e-07,4.880089e-08,2.931246e-09,9.382104e-07,4.307964e+07,3.835506e+07,4.673433e+06
2.352668e-09,2.291713e-08,1.288207e-07,4.182982e-08,5.744164e+07,3.540113e+07,3.229810e+07
3.177079e-08,2.651678e-07,9.321115e-07,6.078617e-07,5.811016e+06,3.025429e+06,2.490791e+06
1.894302e-08,4.707974e-07,7.970931e-08,4.007266e-09,2.573480e+07,2.313365e+07,2.302284e+07
1.492969e-08,1.187364e-07,1.431197e-09,2.615008e-08,2.163341e+08,7.425237e+07,1.794616e+07
1.701961e-09,2.490626e-07,2.231557e-08,3.536651e-09,1.622636e+08,3.614230e+07,3.369377e+07
1.267229e-07,1.709883e-09,1.557239e-09,1.501508e-09,7.118603e+07,1.009235e+08,6.240983e+08
7.788379e-08,3.836705e-07,4.708649e-08,1.185142e-08,1.651309e+07,1.512700e+07,1.482981e+07
3.718417e-08,2.338382e-08,1.629162e-07,3.206330e-09,1.284810e+07,7.246136e+07,1.154884e+08
7.080563e-09,7.420530e-07,2.332618e-09,1.681326e-09,2.460618e+08,3.696224e+07,2.831109e+07
7.152629e-08,1.244669e-08,4.874262e-07,1.074243e-08,5.355656e+06,3.365989e+07,8.648121e+07
1.579885e-08,2.833339e-08,1.972534e-09,1.986919e-09,1.791327e+08,1.512994e+08,1.332787e+08
1.434391e-09,3.752870e-09,3.888099e-09,2.673435e-09,4.234455e+08,3.488431e+08,3.157064e+08
2.394737e-07,2.266025e-07,2.770230e-08,1.346235e-07,1.227759e+07,9.663779e+06,5.725418e+06
5.001572e-07,8.811764e-09,9.586844e-08,2.609446e-07,4.566768e+06,5.293741e+06,2.085424e+07
1.033979e-08,1.601673e-09,2.383416e-09,4.219589e-07,2.014393e+08,1.879726e+08,3.846609e+07
7.645934e-09,2.699072e-07,5.333810e-08,1.040053e-09,4.951832e+07,5.942820e+07,5.968497e+07
2.714217e-07,1.434142e-08,3.328181e-08,1.631072e-08,1.052142e+07,1.787990e+07,6.538340e+07
2.217429e-07,3.168475e-08,6.233258e-09,2.086795e-07,2.689785e+07,2.553328e+07,1.229801e+07
3.220109e-08,7.349391e-07,1.381772e-08,2.688339e-08,4.740745e+07,1.195104e+07,7.114302e+06
2.247845e-09,5.944283e-08,6.572141e-08,7.828276e-08,8.227414e+07,2.130057e+07,1.465943e+07
8.972252e-07,3.343335e-09,8.964522e-07,9.769508e-07,1.115028e+06,1.541194e+06,1.749741e+07
1.024548e-07,6.392986e-07,1.605578e-07,9.916077e-07,7.796832e+06,3.123504e+06,1.255967e+06
7.891889e-09,2.789696e-07,1.424294e-07,2.315080e-08,2.982701e+07,1.323077e+07,1.244339e+07
3.352514e-09,5.532333e-08,3.362076e-08,4.780603e-07,9.419133e+07,2.329297e+07,6.149000e+06
3.242045e-07,5.342687e-07,7.180357e-07,1.758165e-08,2.072609e+06,8.238721e+06,1.031788e+07
4.948514e-08,5.276366e-09,4.217170e-07,3.371359e-09,6.922326e+06,7.389054e+07,2.370992e+08
4.643793e-08,3.736807e-07,6.959248e-07,9.991620e-09,5.562659e+06,1.554503e+07,1.636559e+07
9.780057e-09,8.752651e-07,2.046791e-09,1.578583e-08,2.235077e+08,2.497206e+07,8.507394e+06
6.304261e-07,8.837195e-08,3.162072e-08,1.262835e-07,7.082671e+06,7.417102e+06,9.466064e+06
3.701502e-08,1.978356e-07,1.689179e-07,1.173826e-08,1.264658e+07,1.969658e+07,2.075133e+07
4.388653e-07,1.411096e-07,1.323594e-08,3.342049e-07,1.312070e+07,1.163729e+07,4.604849e+06
2.299457e-09,2.980610e-08,2.117038e-09,7.459654e-07,4.532346e+08,1.214677e+08,6.706378e+06
2.590243e-09,4.443610e-07,2.829935e-09,9.164903e-07,3.693530e+08,2.816120e+07,1.566997e+06
5.767930e-08,9.520364e-08,1.970062e-08,2.878515e-08,2.966539e+07,2.364849e+07,1.910244e+07
1.233136e-08,1.993194e-07,8.546804e-07,1.466020e-08,9.740755e+06,1.810561e+07,1.849930e+07
8.943942e-08,3.657388e-07,2.542555e-07,1.922069e-09,6.631325e+06,3.393596e+07,3.771638e+07
1.075091e-09,4.653494e-08,2.499223e-07,9.075740e-08,6.100633e+07,1.776153e+07,1.538755e+07
1.928885e-09,5.357274e-09,1.740770e-07,2.755786e-08,5.457278e+07,7.595214e+07,8.230104e+07
2.033666e-07,9.390582e-08,1.827563e-07,2.321126e-09,5.187093e+06,3.831015e+07,6.773363e+07
1.585878e-07,5.481106e-08,8.835218e-09,4.228264e-07,2.671508e+07,2.326944e+07,6.568782e+06
6.084799e-09,4.010815e-07,1.684642e-09,3.560500e-09,3.123367e+08,4.634292e+07,2.646234e+07
4.738148e-09,3.694458e-09,1.380882e-09,9.938532e-08,3.909466e+08,2.950782e+08,5.218715e+07
1.710023e-08,3.785240e-07,2.290529e-08,9.477813e-08,5.052789e+07,1.170561e+07,5.279578e+06
1.013244e-07,3.113532e-07,1.702341e-08,1.547101e-08,2.407797e+07,1.729085e+07,1.440834e+07
3.232155e-08,2.456612e-08,5.067912e-08,4.769307e-09,2.470810e+07,6.350288e+07,9.238556e+07
7.936942e-09,1.926029e-07,2.841515e-08,5.750021e-09,6.658837e+07,3.229102e+07,3.004926e+07
3.927698e-07,7.481290e-07,9.059231e-09,1.248441e-08,1.676429e+07,1.292130e+07,1.034732e+07
3.529113e-08,7.888957e-09,3.226879e-08,4.625588e-09,2.963301e+07,7.565951e+07,1.655414e+08
1.203850e-07,4.597943e-08,1.484882e-07,4.392298e-08,7.479420e+06,1.331659e+07,2.225217e+07
1.335060e-08,6.021486e-08,5.488113e-09,3.596703e-08,1.168256e+08,5.343040e+07,2.148799e+07
2.014709e-09,5.754378e-09,1.320991e-08,3.215664e-09,1.938403e+08,2.230951e+08,2.324692e+08
2.127330e-07,4.626546e-07,8.995262e-09,1.086121e-07,2.285997e+07,1.335041e+07,4.461002e+06
6.746264e-08,5.652145e-08,1.107507e-08,3.619778e-08,3.658432e+07,3.083959e+07,2.210815e+07
2.549934e-08,6.855361e-09,1.537097e-08,4.652049e-09,5.051089e+07,9.303007e+07,1.770772e+08
1.158209e-09,1.055324e-09,2.171828e-09,2.453334e-09,6.305126e+08,6.262236e+08,6.214823e+08
1.139953e-08,1.777085e-07,4.035918e-07,2.010360e-08,1.474299e+07,1.661743e+07,1.673050e+07
3.170146e-08,4.072704e-07,1.914999e-09,3.764860e-09,1.283441e+08,4.236349e+07,2.553784e+07
1.522008e-09,1.629453e-07,1.276732e-08,5.050775e-07,2.268516e+08,2.209689e+07,3.485781e+06
5.844004e-07,1.201369e-09,3.517329e-08,1.938092e-09,6.974904e+06,3.049009e+07,6.553520e+08
7.688743e-08,7.435763e-08,1.434956e-07,2.276101e-07,9.520353e+06,8.667486e+06,7.686726e+06
9.540737e-08,7.417326e-08,7.216877e-09,1.169604e-07,3.810960e+07,2.945363e+07,1.073636e+07
2.189039e-09,6.391259e-08,8.522033e-08,8.463348e-07,7.321527e+07,1.397834e+07,4.299676e+06
2.055259e-08,1.853980e-09,7.259392e-07,2.832998e-07,8.186846e+06,1.479913e+07,4.363393e+07
4.959233e-08,7.241868e-07,5.329084e-07,3.648073e-07,6.151293e+06,2.442884e+06,1.945552e+06
1.152414e-08,4.187398e-09,5.283720e-09,8.402170e-07,1.281521e+08,1.100987e+08,1.685901e+07
4.876377e-09,1.598361e-08,4.133294e-08,9.584025e-08,7.043738e+07,4.074324e+07,2.554987e+07
3.320495e-08,1.710175e-08,1.789160e-09,2.236774e-09,1.297400e+08,1.414115e+08,1.616846e+08
2.466108e-07,6.241432e-07,1.127611e-07,1.690247e-07,5.996726e+06,4.120567e+06,3.078810e+06
2.135389e-07,1.267538e-07,7.622125e-08,4.640403e-09,7.838328e+06,2.591965e+07,4.123269e+07
1.887175e-08,2.711764e-08,6.527170e-09,1.633700e-08,9.010137e+07,6.828106e+07,4.751032e+07
5.336339e-07,3.515168e-09,3.374815e-07,9.654992e-08,2.356423e+06,4.979804e+06,5.428139e+07
4.193333e-08,1.419618e-09,5.519038e-09,3.062860e-09,6.573378e+07,1.082149e+08,4.795685e+08
1.624588e-08,2.939874e-07,1.930640e-08,3.190159e-07,5.646478e+07,1.330651e+07,3.265348e+06
9.092950e-08,4.950547e-08,8.447799e-09,4.956718e-08,3.608077e+07,3.140968e+07,2.018721e+07
2.378308e-07,4.991681e-08,7.021891e-07,1.326848e-07,2.447028e+06,5.580420e+06,1.228757e+07
1.387807e-09,1.684034e-08,2.393077e-09,2.576649e-09,5.487279e+08,2.102756e+08,1.518088e+08
3.997583e-09,7.624513e-09,4.701319e-09,3.874671e-08,2.306701e+08,1.432569e+08,5.818038e+07
5.119386e-07,1.764790e-08,3.352411e-08,1.202690e-08,7.633301e+06,1.460579e+07,6.863990e+07
3.533625e-08,1.100492e-07,4.142936e-08,1.518124e-08,2.613579e+07,2.488173e+07,2.446543e+07
4.107474e-08,2.133821e-07,7.414675e-08,8.636779e-08,1.812035e+07,9.924946e+06,7.366227e+06
1.518929e-09,8.746937e-07,1.281850e-08,3.164140e-09,2.266275e+08,2.120670e+07,1.900834e+07
6.114225e-08,2.132718e-08,1.640305e-09,2.475755e-08,9.985434e+07,8.878133e+07,4.351906e+07
1.812537e-09,3.116986e-08,9.383443e-07,7.969388e-09,2.424797e+07,6.194166e+07,6.344831e+07
6.861625e-09,1.084046e-08,1.457313e-08,4.729492e-07,1.000023e+08,6.321226e+07,1.396590e+07
3.118239e-07,9.990833e-09,5.107021e-09,8.014633e-09,2.505887e+07,3.156209e+07,1.117525e+08
6.452051e-09,5.788050e-08,8.171108e-09,2.018503e-09,1.377243e+08,9.799597e+07,9.251648e+07
4.200074e-08,2.027863e-09,5.903868e-08,1.334841e-07,2.008183e+07,2.355540e+07,6.078074e+07
1.596451e-07,2.851368e-09,6.537016e-07,6.072079e-09,3.095511e+06,3.198284e+07,2.403282e+08
3.812952e-09,1.615747e-09,4.479970e-09,2.634531e-07,2.419534e+08,2.044919e+08,4.846874e+07
2.757413e-07,1.476439e-08,1.493986e-08,1.868651e-07,1.558030e+07,1.577434e+07,1.903830e+07
6.208061e-08,1.537676e-07,1.067669e-09,4.855220e-09,1.228298e+08,7.275616e+07,3.659849e+07
1.067446e-07,8.593224e-09,3.061188e-07,1.605592e-07,5.531998e+06,9.073193e+06,2.692181e+07
1.227804e-09,1.067437e-08,2.374565e-09,5.825906e-09,5.856573e+08,2.231683e+08,1.268082e+08
2.269064e-09,7.670922e-07,6.138993e-07,4.669435e-07,2.679341e+07,2.213785e+06,1.670875e+06
2.515723e-09,3.603095e-09,4.745910e-08,4.031811e-07,9.151849e+07,6.203994e+07,2.623687e+07
5.016992e-08,4.214359e-07,1.898653e-09,1.254479e-08,1.024603e+08,3.585843e+07,1.375316e+07
1.212271e-08,4.579273e-09,5.482445e-09,2.661480e-09,1.226629e+08,1.828034e+08,2.864442e+08
5.198964e-09,2.230731e-08,3.064633e-09,6.836163e-09,2.505257e+08,1.310762e+08,8.097859e+07
4.976905e-07,5.237373e-08,1.645872e-07,1.094696e-08,3.493995e+06,1.330851e+07,4.176346e+07
7.356412e-07,1.431638e-08,6.646464e-07,2.350105e-08,1.430117e+06,7.664493e+06,5.451798e+07
7.678650e-09,1.261458e-09,4.304920e-08,3.262842e-09,5.500156e+07,1.920415e+08,4.929077e+08
2.433720e-07,5.942032e-09,1.570340e-08,2.240229e-07,1.617588e+07,1.653261e+07,2.740857e+07
1.108392e-08,5.276546e-07,3.833353e-08,2.886898e-08,4.851365e+07,1.061692e+07,8.102321e+06
3.908807e-08,1.282914e-08,1.848883e-08,2.223900e-09,3.719831e+07,9.850327e+07,1.872163e+08
4.007495e-09,5.978007e-07,8.706880e-08,2.999051e-09,5.353431e+07,2.394047e+07,2.361728e+07
